CD_REGIAO,NM_REGIAO,CD_UF,NM_UF,CD_MUN,CD_DIST,NM_MUN,NM_DIST,Total_setores,v0001,v0002,v0003,v0004,v0005,v0006,v0007
1,Norte,17,Tocantins,1701309,170130905,Aragominas,Aragominas,6,2626,1046,1042,4,2.881188119,3.630363036,909
1,Norte,17,Tocantins,1701309,170130910,Aragominas,Reunidas,8,2664,1207,1207,0,2.88,5.189189189,925
1,Norte,17,Tocantins,1701903,170190305,Araguacema,Araguacema,23,5927,2983,2961,22,2.868153175,1.745031508,2063
1,Norte,17,Tocantins,1702000,170200005,Araguaçu,Araguaçu,36,8133,4313,4305,8,2.639934534,1.47299509,3055
1,Norte,17,Tocantins,1702109,170210905,Araguaína,Araguaína,335,171301,72039,71980,59,2.962883308,4.04294436,57656
1,Norte,17,Tocantins,1702158,170215805,Araguanã,Araguanã,12,4310,1940,1928,12,2.929155313,0.068119891,1468
1,Norte,17,Tocantins,1702208,170220805,Araguatins,Araguatins,64,30006,12186,12149,37,3.115168539,4.650436954,9612
1,Norte,17,Tocantins,1702208,170220810,Araguatins,Natal,10,1912,1127,1127,0,3.165562914,1.986754967,604
1,Norte,17,Tocantins,1702307,170230705,Arapoema,Arapoema,16,5550,2419,2413,6,2.825356415,2.49490835,1964
1,Norte,17,Tocantins,1702406,170240605,Arraias,Arraias,35,9747,5233,5220,13,2.723428249,0.028192839,3547
1,Norte,17,Tocantins,1702406,170240610,Arraias,Cana Brava,2,540,280,280,0,2.950819672,,183
1,Norte,17,Tocantins,1702554,170255405,Augustinópolis,Augustinópolis,37,17484,6806,6796,10,3.070924488,4.022582922,5668
1,Norte,17,Tocantins,1702703,170270305,Aurora do Tocantins,Aurora do Tocantins,9,3342,1804,1795,9,2.621176471,0.078431373,1275
1,Norte,17,Tocantins,1702901,170290105,Axixá do Tocantins,Axixá do Tocantins,18,10262,3376,3376,0,3.51920439,0.171467764,2916
1,Norte,17,Tocantins,1703008,170300805,Babaçulândia,Babaçulândia,22,7880,3810,3810,0,2.933730454,4.839910648,2686
1,Norte,17,Tocantins,1703057,170305705,Bandeirantes do Tocantins,Bandeirantes do Tocantins,10,3407,1462,1460,2,2.919451585,2.313624679,1167
1,Norte,17,Tocantins,1703073,170307305,Barra do Ouro,Barra do Ouro,12,4476,1939,1937,2,3.281524927,2.859237537,1364
1,Norte,17,Tocantins,1703107,170310705,Barrolândia,Barrolândia,12,4846,2227,2222,5,2.736031927,3.30672748,1754
1,Norte,17,Tocantins,1703206,170320605,Bernardo Sayão,Bernardo Sayão,14,4229,2091,2089,2,2.775805391,0.723208416,1521
1,Norte,17,Tocantins,1703305,170330505,Bom Jesus do Tocantins,Bom Jesus do Tocantins,11,4038,1725,1723,2,3.019446522,4.936424832,1337
1,Norte,17,Tocantins,1703602,170360205,Brasilândia do Tocantins,Brasilândia do Tocantins,8,1974,879,879,0,2.865021771,3.338171263,689
1,Norte,17,Tocantins,1703701,170370105,Brejinho de Nazaré,Brejinho de Nazaré,13,4725,2347,2347,0,2.761542957,2.454704851,1711
1,Norte,17,Tocantins,1703800,170380005,Buriti do Tocantins,Buriti do Tocantins,17,10307,3004,3004,0,3.613955119,1.26227209,2852
1,Norte,17,Tocantins,1703826,170382605,Cachoeirinha,Cachoeirinha,9,1961,790,789,1,3.073667712,0.470219436,638
1,Norte,17,Tocantins,1703842,170384205,Campos Lindos,Campos Lindos,19,8653,3033,3021,12,3.562938506,1.40321915,2423
1,Norte,17,Tocantins,1703867,170386705,Cariri do Tocantins,Cariri do Tocantins,13,4007,1642,1639,3,2.836065574,2.263856362,1281
1,Norte,17,Tocantins,1703883,170388305,Carmolândia,Carmolândia,4,2201,900,900,0,2.93858478,2.269692924,749
1,Norte,17,Tocantins,1703891,170389105,Carrasco Bonito,Carrasco Bonito,8,3318,1345,1345,0,3.278656126,0.098814229,1012
1,Norte,17,Tocantins,1703909,170390905,Caseara,Caseara,18,4847,2115,2090,25,2.958409786,2.752293578,1635
1,Norte,17,Tocantins,1704105,170410505,Centenário,Centenário,8,2131,1071,1071,0,2.760362694,0.388601036,772
1,Norte,17,Tocantins,1704600,170460005,Chapada de Areia,Chapada de Areia,4,1501,916,916,0,2.661347518,3.546099291,564
1,Norte,17,Tocantins,1705102,170510205,Chapada da Natividade,Chapada da Natividade,10,3117,1369,1363,6,3.032101167,0.291828794,1028
1,Norte,17,Tocantins,1705508,170550805,Colinas do Tocantins,Colinas do Tocantins,60,34233,13464,13448,16,2.884137581,2.822614722,11833
1,Norte,17,Tocantins,1705557,170555705,Combinado,Combinado,9,4756,2180,2175,5,2.719931271,,1746
1,Norte,17,Tocantins,1705607,170560705,Conceição do Tocantins,Conceição do Tocantins,12,3887,1833,1830,3,2.98844376,0.077041602,1298
1,Norte,17,Tocantins,1706001,170600105,Couto Magalhães,Couto Magalhães,16,5331,2549,2540,9,2.887323944,1.1375948,1846
1,Norte,17,Tocantins,1706100,170610005,Cristalândia,Cristalândia,18,6371,2987,2977,10,2.696466582,1.021711367,2349
1,Norte,17,Tocantins,1706258,170625805,Crixás do Tocantins,Crixás do Tocantins,5,1470,680,679,1,2.87254902,3.921568627,510
1,Norte,17,Tocantins,1706506,170650605,Darcinópolis,Darcinópolis,16,5827,2595,2590,5,2.917127072,2.561526871,1991
1,Norte,17,Tocantins,1707009,170700905,Dianópolis,Dianópolis,37,17739,7405,7387,18,3.037094281,0.704104414,5823
1,Norte,17,Tocantins,1707108,170710805,Divinópolis do Tocantins,Divinópolis do Tocantins,18,7024,3407,3391,16,2.767561168,2.249408051,2534
1,Norte,17,Tocantins,1707207,170720705,Dois Irmãos do Tocantins,Dois Irmãos do Tocantins,18,6327,3126,3122,4,2.762882096,2.925764192,2290
1,Norte,17,Tocantins,1707306,170730605,Dueré,Dueré,16,4248,2349,2349,0,2.606134969,3.006134969,1630
1,Norte,17,Tocantins,1707405,170740505,Esperantina,Esperantina,19,7530,3213,3212,1,3.248490078,1.98446937,2318
1,Norte,17,Tocantins,1707553,170755305,Fátima,Fátima,9,3467,1499,1495,4,2.891395155,3.341687552,1197
1,Norte,17,Tocantins,1707652,170765205,Figueirópolis,Figueirópolis,15,5211,2494,2489,5,2.671971253,4.671457906,1948
1,Norte,17,Tocantins,1707702,170770205,Filadélfia,Filadélfia,11,5562,2194,2193,1,3.092880979,3.726362625,1798
1,Norte,17,Tocantins,1707702,170770210,Filadélfia,Bielândia,7,2150,992,991,1,2.832674572,7.773386034,759
1,Norte,17,Tocantins,1708205,170820505,Formoso do Araguaia,Formoso do Araguaia,70,18881,8415,8358,57,2.91373703,0.247793093,6457
1,Norte,17,Tocantins,1708254,170825405,Tabocão,Tabocão,8,3455,1485,1484,1,3.014834206,2.617801047,1146
1,Norte,17,Tocantins,1708304,170830405,Goianorte,Goianorte,17,4738,2274,2268,6,2.801892371,3.548196334,1691
1,Norte,17,Tocantins,1709005,170900505,Goiatins,Goiatins,33,7505,2680,2674,6,3.54945575,1.84571699,2113
1,Norte,17,Tocantins,1709005,170900510,Goiatins,Cartucho,8,1731,801,801,0,3.316091954,0.191570881,522
1,Norte,17,Tocantins,1709005,170900515,Goiatins,Craolândia,6,1311,552,552,0,3.091981132,3.537735849,424
1,Norte,17,Tocantins,1709005,170900525,Goiatins,Alto Lindo,4,1886,754,754,0,2.928571429,6.832298137,644
1,Norte,17,Tocantins,1709302,170930205,Guaraí,Guaraí,50,24775,10321,10302,19,2.790718732,4.527447651,8835
1,Norte,17,Tocantins,1709500,170950005,Gurupi,Gurupi,170,85125,36801,36784,17,2.779059508,2.480311101,30601
1,Norte,17,Tocantins,1709807,170980705,Ipueiras,Ipueiras,7,1590,867,864,3,2.815602837,0.709219858,564
1,Norte,17,Tocantins,1710508,171050805,Itacajá,Itacajá,33,6819,2798,2794,4,3.155483572,2.082369273,2161
1,Norte,17,Tocantins,1710706,171070605,Itaguatins,Itaguatins,15,5172,2691,2687,4,2.966130884,1.722158439,1742
1,Norte,17,Tocantins,1710904,171090405,Itapiratins,Itapiratins,9,3577,1703,1702,1,2.803291536,2.115987461,1276
1,Norte,17,Tocantins,1711100,171110005,Itaporã do Tocantins,Itaporã do Tocantins,6,2404,1117,1113,4,2.881927711,5.060240964,830
1,Norte,17,Tocantins,1711506,171150605,Jaú do Tocantins,Jaú do Tocantins,15,3334,1866,1862,4,2.693613581,4.446240905,1237
1,Norte,17,Tocantins,1711803,171180305,Juarina,Juarina,8,2243,1111,1093,18,3.043419267,0.542740841,737
1,Norte,17,Tocantins,1711902,171190205,Lagoa da Confusão,Lagoa da Confusão,46,15288,5589,5576,13,3.175405743,4.43196005,4806
1,Norte,17,Tocantins,1711951,171195105,Lagoa do Tocantins,Lagoa do Tocantins,9,3516,1445,1445,0,3.292134831,4.68164794,1068
1,Norte,17,Tocantins,1712009,171200905,Lajeado,Lajeado,14,3357,1777,1773,4,2.864261168,3.694158076,1164
1,Norte,17,Tocantins,1712157,171215705,Lavandeira,Lavandeira,4,1626,874,873,1,2.774744027,0.170648464,586
1,Norte,17,Tocantins,1712405,171240505,Lizarda,Lizarda,13,2427,1176,1172,4,3.006195787,0.371747212,807
1,Norte,17,Tocantins,1712405,171240510,Lizarda,Alto Bonito,5,572,302,302,0,3.142857143,,182
1,Norte,17,Tocantins,1712454,171245405,Luzinópolis,Luzinópolis,8,2717,1091,1087,4,3.102181401,3.099885189,871
1,Norte,17,Tocantins,1712504,171250405,Marianópolis do Tocantins,Marianópolis do Tocantins,15,4615,2094,2039,55,2.84378921,1.505646173,1594
1,Norte,17,Tocantins,1712702,171270205,Mateiros,Mateiros,11,2748,1042,1031,11,3.354679803,4.064039409,812
1,Norte,17,Tocantins,1712801,171280105,Maurilândia do Tocantins,Maurilândia do Tocantins,17,3095,1301,1300,1,3.098098098,0.4004004,999
1,Norte,17,Tocantins,1713205,171320505,Miracema do Tocantins,Miracema do Tocantins,47,18566,8857,8836,21,2.897109645,4.728243795,6366
1,Norte,17,Tocantins,1713304,171330405,Miranorte,Miranorte,30,12701,5258,5251,7,2.878409091,4.75,4400
1,Norte,17,Tocantins,1713601,171360105,Monte do Carmo,Monte do Carmo,23,5694,2747,2744,3,2.948731227,4.557224236,1931
1,Norte,17,Tocantins,1713700,171370005,Monte Santo do Tocantins,Monte Santo do Tocantins,8,2396,1266,1264,2,2.713476784,4.869762174,883
1,Norte,17,Tocantins,1713809,171380905,Palmeiras do Tocantins,Palmeiras do Tocantins,19,4872,2097,2094,3,3.135135135,0.514800515,1554
1,Norte,17,Tocantins,1713957,171395705,Muricilândia,Muricilândia,10,3367,1287,1279,8,2.846349745,3.735144312,1178
1,Norte,17,Tocantins,1714203,171420305,Natividade,Natividade,22,7906,3381,3374,7,2.875409836,1.092896175,2745
1,Norte,17,Tocantins,1714203,171420320,Natividade,Príncipe,5,848,483,482,1,2.666666667,1.257861635,318
1,Norte,17,Tocantins,1714302,171430205,Nazaré,Nazaré,15,4521,1935,1935,0,2.951044386,3.524804178,1532
1,Norte,17,Tocantins,1714880,171488005,Nova Olinda,Nova Olinda,25,10367,4644,4641,3,2.942629935,1.107639875,3521
1,Norte,17,Tocantins,1715002,171500205,Nova Rosalândia,Nova Rosalândia,11,3362,1469,1469,0,2.875962361,4.704875962,1169
1,Norte,17,Tocantins,1715101,171510105,Novo Acordo,Novo Acordo,16,3969,1772,1766,6,2.97443609,0.45112782,1330
1,Norte,17,Tocantins,1715150,171515005,Novo Alegre,Novo Alegre,4,1846,933,932,1,2.563888889,,720
1,Norte,17,Tocantins,1715259,171525905,Novo Jardim,Novo Jardim,8,2230,1008,1007,1,3.145275035,1.97461213,709
1,Norte,17,Tocantins,1715507,171550705,Oliveira de Fátima,Oliveira de Fátima,3,1164,555,555,0,2.924623116,2.010050251,398
1,Norte,17,Tocantins,1715705,171570505,Palmeirante,Palmeirante,15,4798,2488,2483,5,2.880408654,5.048076923,1664
1,Norte,17,Tocantins,1715754,171575405,Palmeirópolis,Palmeirópolis,24,6975,3620,3617,3,2.744563068,2.135231317,2529
1,Norte,17,Tocantins,1716109,171610905,Paraíso do Tocantins,Paraíso do Tocantins,92,52360,20983,20962,21,2.849825251,4.816513761,18312
1,Norte,17,Tocantins,1716208,171620805,Paranã,Paranã,30,7846,4152,4120,32,2.919925512,1.005586592,2685
1,Norte,17,Tocantins,1716208,171620810,Paranã,Bom Jesus da Palma,11,1742,948,948,0,2.62745098,2.714932127,663
1,Norte,17,Tocantins,1716208,171620815,Paranã,Campo Alegre,5,954,636,632,4,2.90797546,,326
1,Norte,17,Tocantins,1716307,171630705,Pau D'Arco,Pau D'Arco,12,4043,1898,1889,9,2.944606414,2.040816327,1372
1,Norte,17,Tocantins,1716505,171650505,Pedro Afonso,Pedro Afonso,43,13606,5597,5581,16,2.955840766,4.763976506,4597
1,Norte,17,Tocantins,1716505,171650510,Pedro Afonso,Porto Real,2,449,250,250,0,2.80625,1.25,160
1,Norte,17,Tocantins,1716604,171660405,Peixe,Peixe,33,9317,5346,5320,26,2.716793446,0.263311878,3418
1,Norte,17,Tocantins,1716653,171665305,Pequizeiro,Pequizeiro,14,4921,2202,2199,3,2.884525205,0.762016413,1706
1,Norte,17,Tocantins,1716703,171670305,Colméia,Colméia,26,8941,4065,4054,11,2.771935283,4.760423149,3214
1,Norte,17,Tocantins,1717008,171700805,Pindorama do Tocantins,Pindorama do Tocantins,12,4478,2113,2111,2,3.001340483,4.691689008,1492
1,Norte,17,Tocantins,1717206,171720605,Piraquê,Piraquê,11,2282,1178,1176,2,2.876418663,1.639344262,793
1,Norte,17,Tocantins,1717503,171750305,Pium,Pium,41,7128,3323,3290,33,2.995374264,1.429772918,2378
1,Norte,17,Tocantins,1717800,171780005,Ponte Alta do Bom Jesus,Ponte Alta do Bom Jesus,12,4220,2259,2255,4,2.664981037,0.063211125,1582
1,Norte,17,Tocantins,1717909,171790905,Ponte Alta do Tocantins,Ponte Alta do Tocantins,25,7586,3312,3309,3,3.015103339,4.650238474,2516
1,Norte,17,Tocantins,1718006,171800605,Porto Alegre do Tocantins,Porto Alegre do Tocantins,5,2866,1227,1226,1,3.105092091,0.325027086,923
1,Norte,17,Tocantins,1718204,171820405,Porto Nacional,Porto Nacional,104,48816,22344,22320,24,3.019351237,3.268622465,16123
1,Norte,17,Tocantins,1718204,171820425,Porto Nacional,Luzimangues,95,15602,7606,7604,2,2.965366318,3.824928639,5255
1,Norte,17,Tocantins,1718303,171830305,Praia Norte,Praia Norte,18,9044,2884,2882,2,3.677786819,0.935720098,2458
1,Norte,17,Tocantins,1718402,171840205,Presidente Kennedy,Presidente Kennedy,9,3047,1323,1321,2,2.855670103,4.967197751,1067
1,Norte,17,Tocantins,1718451,171845105,Pugmil,Pugmil,7,2193,1000,998,2,2.782994924,2.157360406,788
1,Norte,17,Tocantins,1718501,171850105,Recursolândia,Recursolândia,9,3421,1327,1327,0,3.276819923,4.310344828,1044
1,Norte,17,Tocantins,1718550,171855005,Riachinho,Riachinho,15,3960,1672,1669,3,3.138095238,,1260
1,Norte,17,Tocantins,1718659,171865905,Rio da Conceição,Rio da Conceição,5,1768,857,855,2,3.090909091,0.874125874,572
1,Norte,17,Tocantins,1718709,171870905,Rio dos Bois,Rio dos Bois,10,2738,1307,1306,1,2.849115505,0.832466181,961
1,Norte,17,Tocantins,1718758,171875805,Rio Sono,Rio Sono,22,4841,2532,2532,0,2.909254808,1.021634615,1664
1,Norte,17,Tocantins,1718808,171880805,Sampaio,Sampaio,9,4215,1561,1559,2,3.357768924,0.956175299,1255
1,Norte,17,Tocantins,1718840,171884005,Sandolândia,Sandolândia,22,3723,1880,1874,6,2.826879271,3.113135915,1317
1,Norte,17,Tocantins,1718865,171886505,Santa Fé do Araguaia,Santa Fé do Araguaia,23,7216,2682,2668,14,3.029970452,5.065428451,2369
1,Norte,17,Tocantins,1718881,171888105,Santa Maria do Tocantins,Santa Maria do Tocantins,8,2680,1291,1290,1,2.875536481,4.399141631,932
1,Norte,17,Tocantins,1718899,171889905,Santa Rita do Tocantins,Santa Rita do Tocantins,12,2219,1129,1126,3,2.833546735,2.432778489,781
1,Norte,17,Tocantins,1718907,171890705,Santa Rosa do Tocantins,Santa Rosa do Tocantins,12,3700,1745,1745,0,3.00081103,5.190592052,1233
1,Norte,17,Tocantins,1718907,171890710,Santa Rosa do Tocantins,Cangas,2,663,374,374,0,2.821276596,,235
1,Norte,17,Tocantins,1718907,171890715,Santa Rosa do Tocantins,Morro de São João,2,290,143,143,0,2.959183673,1.020408163,98
1,Norte,17,Tocantins,1719004,171900405,Santa Tereza do Tocantins,Santa Tereza do Tocantins,9,2781,1196,1191,5,3.260257913,3.86869871,853
1,Norte,17,Tocantins,1720002,172000205,Santa Terezinha do Tocantins,Santa Terezinha do Tocantins,7,2406,1039,1039,0,3.041719343,2.402022756,791
1,Norte,17,Tocantins,1720101,172010105,São Bento do Tocantins,São Bento do Tocantins,21,5654,2210,2204,6,3.302639296,3.401759531,1705
1,Norte,17,Tocantins,1720150,172015005,São Félix do Tocantins,São Félix do Tocantins,8,1783,664,661,3,3.214801444,,554
1,Norte,17,Tocantins,1720200,172020005,São Miguel do Tocantins,São Miguel do Tocantins,34,13241,5594,5594,0,3.261330049,4.802955665,4060
1,Norte,17,Tocantins,1720259,172025905,São Salvador do Tocantins,São Salvador do Tocantins,12,2385,1500,1497,3,2.776484284,1.047729919,859
1,Norte,17,Tocantins,1720309,172030905,São Sebastião do Tocantins,São Sebastião do Tocantins,12,4100,1653,1650,3,3.319838057,0.08097166,1235
1,Norte,17,Tocantins,1720499,172049905,São Valério,São Valério,19,4422,2297,2294,3,2.603062426,0.23557126,1698
1,Norte,17,Tocantins,1720655,172065505,Silvanópolis,Silvanópolis,11,5108,2344,2344,0,2.956018519,3.935185185,1728
1,Norte,17,Tocantins,1720804,172080405,Sítio Novo do Tocantins,Sítio Novo do Tocantins,25,10830,3777,3774,3,3.314548239,,3265
1,Norte,17,Tocantins,1720853,172085305,Sucupira,Sucupira,7,1577,848,848,0,2.668358714,0.169204738,591
1,Norte,17,Tocantins,1720903,172090305,Taguatinga,Taguatinga,36,14011,6680,6674,6,2.785115722,1.057462091,5012
1,Norte,17,Tocantins,1720937,172093705,Taipas do Tocantins,Taipas do Tocantins,7,2021,860,852,8,2.969117647,0.147058824,680
1,Norte,17,Tocantins,1720978,172097805,Talismã,Talismã,13,2456,1376,1368,8,2.659388646,3.711790393,916
1,Norte,17,Tocantins,1721000,172100005,Palmas,Palmas,704,295532,125912,125806,106,2.841180042,3.27200532,103759
1,Norte,17,Tocantins,1721000,172100008,Palmas,Buritirana,5,1601,824,823,1,2.80385289,5.429071804,571
1,Norte,17,Tocantins,1721000,172100015,Palmas,Taquaruçu,9,5559,2688,2684,4,3.024483134,4.026115343,1838
1,Norte,17,Tocantins,1721109,172110905,Tocantínia,Tocantínia,94,7459,2774,2768,6,3.724275724,3.096903097,2002
1,Norte,17,Tocantins,1721208,172120805,Tocantinópolis,Tocantinópolis,81,22615,8619,8593,26,3.04399621,3.871666441,7387
1,Norte,17,Tocantins,1721257,172125705,Tupirama,Tupirama,5,1909,828,828,0,2.901215805,4.103343465,658
1,Norte,17,Tocantins,1721307,172130705,Tupiratins,Tupiratins,7,1874,971,968,3,2.751835536,1.615271659,681
1,Norte,17,Tocantins,1722081,172208105,Wanderlândia,Wanderlândia,31,10522,4574,4569,5,2.968961625,3.414221219,3544
1,Norte,17,Tocantins,1722107,172210705,Xambioá,Xambioá,26,10517,4635,4627,8,2.992596811,0.085421412,3512
2,Nordeste,21,Maranhão,2100055,210005505,Açailândia,Açailândia,265,106550,44370,44339,31,3.087561755,4.766056379,34410
2,Nordeste,21,Maranhão,2100105,210010505,Afonso Cunha,Afonso Cunha,11,6144,2106,2104,2,3.607751028,0.117439812,1703
2,Nordeste,21,Maranhão,2100154,210015405,Água Doce do Maranhão,Água Doce do Maranhão,29,12142,4311,4308,3,3.424139876,1.974055274,3546
2,Nordeste,21,Maranhão,2100204,210020405,Alcântara,Alcântara,101,16070,7440,7429,11,2.926242943,1.784738663,5491
2,Nordeste,21,Maranhão,2100204,210020410,Alcântara,São João de Cortes,14,2397,1112,1112,0,3,0.250312891,799
2,Nordeste,21,Maranhão,2100303,210030305,Aldeias Altas,Aldeias Altas,39,23286,8008,8003,5,3.493249325,0.195019502,6666
2,Nordeste,21,Maranhão,2100402,210040205,Altamira do Maranhão,Altamira do Maranhão,17,6447,2373,2372,1,3.304459252,0.666324962,1951
2,Nordeste,21,Maranhão,2100436,210043605,Alto Alegre do Maranhão,Alto Alegre do Maranhão,42,24048,9181,9177,4,3.186009539,2.861685215,7548
2,Nordeste,21,Maranhão,2100477,210047705,Alto Alegre do Pindaré,Alto Alegre do Pindaré,63,25710,9930,9921,9,3.450053706,1.288936627,7448
2,Nordeste,21,Maranhão,2100501,210050105,Alto Parnaíba,Alto Parnaíba,27,10274,4031,4013,18,3.237223975,2.082018927,3170
2,Nordeste,21,Maranhão,2100501,210050110,Alto Parnaíba,Curupá,9,835,350,350,0,3.249027237,9.727626459,257
2,Nordeste,21,Maranhão,2100550,210055005,Amapá do Maranhão,Amapá do Maranhão,15,7170,2560,2559,1,3.540740741,0.345679012,2025
2,Nordeste,21,Maranhão,2100600,210060005,Amarante do Maranhão,Amarante do Maranhão,159,37085,14830,14809,21,3.41421862,2.817939037,10859
2,Nordeste,21,Maranhão,2100709,210070905,Anajatuba,Anajatuba,52,21983,8200,8195,5,3.101326559,4.346598927,7086
2,Nordeste,21,Maranhão,2100709,210070910,Anajatuba,Porto das Gabarras,12,3339,1376,1375,1,3.103159851,0.650557621,1076
2,Nordeste,21,Maranhão,2100808,210080805,Anapurus,Anapurus,32,13793,4935,4930,5,3.443889028,0.374906273,4001
2,Nordeste,21,Maranhão,2100832,210083205,Apicum-Açu,Apicum-Açu,35,17519,5776,5768,8,3.464844524,0.297088532,5049
2,Nordeste,21,Maranhão,2100873,210087305,Araguanã,Araguanã,30,11181,3902,3900,2,3.480847088,0.186857677,3211
2,Nordeste,21,Maranhão,2100907,210090705,Araioses,Araioses,112,39052,14738,14732,6,3.258950179,0.759409163,11983
2,Nordeste,21,Maranhão,2100956,210095605,Arame,Arame,98,25517,9532,9520,12,3.561810309,1.690180193,7159
2,Nordeste,21,Maranhão,2101004,210100405,Arari,Arari,57,28052,10064,10056,8,3.285379569,1.417525773,8536
2,Nordeste,21,Maranhão,2101004,210100410,Arari,Bonfim do Arari,4,1420,499,499,0,3.256880734,0.458715596,436
2,Nordeste,21,Maranhão,2101103,210110305,Axixá,Axixá,32,11790,4167,4164,3,3.518662287,0.806210809,3349
2,Nordeste,21,Maranhão,2101202,210120205,Bacabal,Bacabal,176,103711,38964,38937,27,3.146277727,4.372531146,32910
2,Nordeste,21,Maranhão,2101251,210125105,Bacabeira,Bacabeira,44,16966,6960,6951,9,3.20521542,4.818594104,5292
2,Nordeste,21,Maranhão,2101301,210130105,Bacuri,Bacuri,48,16290,6185,6180,5,3.169359548,1.635195639,5137
2,Nordeste,21,Maranhão,2101350,210135005,Bacurituba,Bacurituba,16,5252,2204,2201,3,3.01319564,1.434308663,1743
2,Nordeste,21,Maranhão,2101400,210140005,Balsas,Balsas,170,101767,36996,36958,38,3.287684538,4.878917379,30888
2,Nordeste,21,Maranhão,2101509,210150905,Barão de Grajaú,Barão de Grajaú,32,18984,8590,8586,4,3.04427334,4.667949952,6234
2,Nordeste,21,Maranhão,2101608,210160805,Barra do Corda,Barra do Corda,247,84532,36839,36812,27,3.116162362,3.841328413,27100
2,Nordeste,21,Maranhão,2101707,210170705,Barreirinhas,Barreirinhas,155,65589,25510,25361,149,3.641873125,3.055216087,18002
2,Nordeste,21,Maranhão,2101731,210173105,Belágua,Belágua,15,8460,2536,2536,0,4.086956522,3.140096618,2070
2,Nordeste,21,Maranhão,2101772,210177205,Bela Vista do Maranhão,Bela Vista do Maranhão,21,11750,4182,4181,1,3.360721443,2.691096479,3493
2,Nordeste,21,Maranhão,2101806,210180605,Benedito Leite,Benedito Leite,17,5469,2374,2373,1,3.100340136,0.22675737,1764
2,Nordeste,21,Maranhão,2101905,210190505,Bequimão,Bequimão,66,19584,8148,8138,10,2.907173622,1.544630922,6733
2,Nordeste,21,Maranhão,2101939,210193905,Bernardo do Mearim,Bernardo do Mearim,16,5840,2152,2152,0,3.239046034,0.055463117,1803
2,Nordeste,21,Maranhão,2101970,210197005,Boa Vista do Gurupi,Boa Vista do Gurupi,13,7574,2827,2823,4,3.516248839,2.367688022,2154
2,Nordeste,21,Maranhão,2102002,210200205,Bom Jardim,Bom Jardim,87,33100,12918,12909,9,3.388428059,2.396313364,9765
2,Nordeste,21,Maranhão,2102036,210203605,Bom Jesus das Selvas,Bom Jesus das Selvas,61,28599,11565,11547,18,3.45422663,1.934937719,8269
2,Nordeste,21,Maranhão,2102077,210207705,Bom Lugar,Bom Lugar,29,12212,4138,4138,0,3.427448779,1.627841706,3563
2,Nordeste,21,Maranhão,2102101,210210105,Brejo,Brejo,76,34120,11503,11465,38,3.534866853,0.331571858,9651
2,Nordeste,21,Maranhão,2102150,210215005,Brejo de Areia,Brejo de Areia,21,9218,3454,3454,0,3.616320126,1.059238917,2549
2,Nordeste,21,Maranhão,2102200,210220005,Buriti,Buriti,44,29685,9907,9897,10,3.664443621,0.494010127,8097
2,Nordeste,21,Maranhão,2102309,210230905,Buriti Bravo,Buriti Bravo,41,21397,8153,8140,13,3.371649322,1.718700725,6342
2,Nordeste,21,Maranhão,2102309,210230910,Buriti Bravo,Bacatuba,7,1058,488,471,17,3.292834891,2.803738318,321
2,Nordeste,21,Maranhão,2102325,210232505,Buriticupu,Buriticupu,108,55499,21077,21034,43,3.389584989,2.530407677,16361
2,Nordeste,21,Maranhão,2102358,210235805,Buritirana,Buritirana,41,12918,5553,5550,3,3.13443339,0.04853191,4121
2,Nordeste,21,Maranhão,2102374,210237405,Cachoeira Grande,Cachoeira Grande,24,9732,3316,3314,2,3.623231571,2.903946389,2686
2,Nordeste,21,Maranhão,2102408,210240805,Cajapió,Cajapió,20,10121,3658,3658,0,3.218124006,1.717011129,3145
2,Nordeste,21,Maranhão,2102507,210250705,Cajari,Cajari,23,10548,3702,3702,0,3.313854854,1.853597235,3183
2,Nordeste,21,Maranhão,2102507,210250710,Cajari,Boa Vista do Pindaré,20,5864,2084,2084,0,3.393518519,3.18287037,1728
2,Nordeste,21,Maranhão,2102556,210255605,Campestre do Maranhão,Campestre do Maranhão,34,12301,4951,4948,3,3.182147477,2.923673997,3865
2,Nordeste,21,Maranhão,2102606,210260605,Cândido Mendes,Cândido Mendes,26,14825,5200,5200,0,3.543260038,3.608986616,4184
2,Nordeste,21,Maranhão,2102606,210260610,Cândido Mendes,Barão de Tromaí,15,3762,1314,1313,1,3.460901564,0.919963201,1087
2,Nordeste,21,Maranhão,2102606,210260615,Cândido Mendes,Estandarte,5,1345,505,505,0,3.233173077,1.201923077,416
2,Nordeste,21,Maranhão,2102705,210270505,Cantanhede,Cantanhede,48,24303,6554,6547,7,4.035399701,4.653481802,6017
2,Nordeste,21,Maranhão,2102754,210275405,Capinzal do Norte,Capinzal do Norte,34,11374,4439,4438,1,3.176207763,1.200781904,3581
2,Nordeste,21,Maranhão,2102804,210280405,Carolina,Carolina,60,24062,9989,9913,76,3.059785386,0.70260603,7828
2,Nordeste,21,Maranhão,2102903,210290305,Carutapera,Carutapera,50,24238,8268,8264,4,3.42974388,1.627281732,7067
2,Nordeste,21,Maranhão,2103000,210300005,Caxias,Caxias,293,156973,60143,60112,31,3.25199104,2.600796416,48216
2,Nordeste,21,Maranhão,2103109,210310905,Cedral,Cedral,27,10208,3759,3757,2,3.178248676,0.031162356,3209
